id,t,patientAMKA,doctorAMKA,diagnosis
594,2017-01-03 13:17:37,374288608687710,3565872852409203,S2223XB
595,2017-01-03 13:22:26,201506598071432,3531589109644678,
596,2017-01-03 13:47:50,3569401585412189,30400751029246,L230
598,2017-01-03 14:12:43,564182624668075411,3533987886801784,T81516S
599,2017-01-03 14:15:54,3579790334307973,3528546887247160,
600,2017-01-03 14:18:43,3580858362544481,6304745877947815701,
606,2017-01-03 15:06:13,3546530524009975,5100177349948590,W932XXD
607,2017-01-03 15:10:00,4905276630746778,3537859511007622,
608,2017-01-03 15:11:41,3535820325465606,374283551924806,S6980XS
610,2017-01-03 15:17:17,503833355827968797,201976947992697,H52532
611,2017-01-03 15:19:12,3572589329846392,3533987886801784,S2223XB
612,2017-01-03 15:23:38,3572723654780377,3538166810727911,
613,2017-01-03 15:35:10,3569895948006606,3537859511007622,
615,2017-01-03 15:39:57,3568879343840745,633325356325741801,K449
616,2017-01-03 15:45:40,6759689231338624921,374288783393498,M25262
618,2017-01-03 16:22:14,5007667730186788,201976947992697,M3504
619,2017-01-03 16:24:46,3539388650669917,36756544512499,T81516S
621,2017-01-03 16:48:15,5602215389554408,5100177349948590,
622,2017-01-03 16:54:02,3583619962429359,3565872852409203,
623,2017-01-03 16:58:24,3547483438882674,372301064587696,W932XXD
626,2017-01-03 17:14:04,337941433044848,5602233538436732,
627,2017-01-03 17:15:23,5602257497831906,6304745877947815701,M3504
628,2017-01-03 17:22:27,201878278366071,3565165312704283,S2223XB
630,2017-01-03 17:26:47,6761207765447342262,3533987886801784,H52532
633,2017-01-03 17:37:37,30228637167231,6331101528239306450,W9411XS
634,2017-01-03 17:40:55,30141903992259,4986101036974,H159
635,2017-01-03 17:45:58,3579417993552737,5100177349948590,M3504
636,2017-01-03 17:47:35,67627949459579280,3537844417030308,S2223XB
639,2017-01-03 18:22:44,3528504955299860,6042728556976184,S63281S
641,2017-01-03 18:47:33,201558896307968,6304745877947815701,
642,2017-01-03 18:52:15,3581339435042307,5100177349948590,L02225
644,2017-01-03 19:17:52,50183592728439985,6331101528239306450,S82399F
645,2017-01-03 19:19:17,3573420340583260,30417115040586,S6980XS
646,2017-01-03 19:21:25,3540001569592511,633325356325741801,T81516S
647,2017-01-03 19:59:52,67064816737329673,374288783393498,M3504
648,2017-01-03 20:07:47,5038854201774126003,6331101528239306450,V1900
650,2017-01-03 20:23:04,3562160967913423,3537859511007622,
651,2017-01-03 20:29:14,6767948870085131,6042728556976184,S6699
652,2017-01-03 20:31:50,676145892496088272,3549504964126885,H159
653,2017-01-03 20:32:22,5443115123944043,30400751029246,M7501
654,2017-01-03 20:34:17,5145482797681009,5602233538436732,H159
655,2017-01-03 20:39:16,5602216669529805,3549504964126885,
656,2017-01-03 20:46:34,4175009922030954,3538166810727911,V1900
658,2017-01-03 21:22:50,4936287679018702064,3528546887247160,S83134A
659,2017-01-03 21:25:31,3585406502284363,3565872852409203,M1A079
660,2017-01-03 21:31:42,5572378628150184,5602233538436732,M25262
661,2017-01-03 21:33:26,560223098730856794,6304161666376116,
662,2017-01-03 21:34:41,4021987422411160,3528546887247160,
665,2017-01-03 21:59:03,3567367932553383,3531589109644678,S63281S
666,2017-01-03 22:01:37,3547374203778454,633325356325741801,
668,2017-01-03 22:08:56,344985107506005,201976947992697,S2223XB
669,2017-01-03 22:09:57,3556220241014717,3565165312704283,M7501
670,2017-01-03 22:20:55,36715131793383,3528546887247160,
671,2017-01-03 22:35:54,5181283216784597,30417115040586,O2491
673,2017-01-03 22:44:54,3535569555724907,4986101036974,T81516S
674,2017-01-03 22:49:03,56022289176964869,3537844417030308,
675,2017-01-03 22:58:20,3570997373685610,6304161666376116,
676,2017-01-03 23:05:27,3538388479294823,3531589109644678,W9411XS
679,2017-01-03 23:20:34,3554334661254281,3565872852409203,
680,2017-01-03 23:29:42,3549119682958798,201976947992697,W1841
685,2017-01-04 00:21:05,6371215175515206,3533987886801784,H52532
687,2017-01-04 00:23:57,6761259992756498934,3565165312704283,M84454G
688,2017-01-04 00:31:10,201686444999521,3531589109644678,
689,2017-01-04 00:46:50,5602216669529805,3565165312704283,T81516S
690,2017-01-04 00:51:02,3554908665657613,6304161666376116,V1900
692,2017-01-04 01:20:14,6390299160388248,201976947992697,S62643S
693,2017-01-04 01:23:48,4026874826379778,4844890553480605,Y36040
694,2017-01-04 01:24:09,5002356303319423,6042728556976184,L230
695,2017-01-04 01:30:06,50183592728439985,6304161666376116,
698,2017-01-04 01:44:15,6381559880675591,30400751029246,S1121XS
702,2017-01-04 02:02:38,3586562840376821,6331101528239306450,M84454G
703,2017-01-04 02:04:30,3543598221017834,3537844417030308,
704,2017-01-04 02:17:49,3561474491562437,374622986283793,
706,2017-01-04 02:28:01,3587621897885230,6042728556976184,Y36040
707,2017-01-04 02:28:57,3556434666162709,6331101528239306450,
709,2017-01-04 03:17:49,5602215086748337,3565872852409203,
710,2017-01-04 03:21:55,6386940762368882,4986101036974,S52282F
711,2017-01-04 03:32:16,3538632995344715,3565872852409203,S6699
712,2017-01-04 03:34:12,490300795185197071,374622986283793,M25262
713,2017-01-04 03:46:49,3554169654704920,6304161666376116,S1121XS
716,2017-01-04 04:11:09,3568345415910816,3538166810727911,M84454G
717,2017-01-04 04:15:25,5100171506104063,30400751029246,T81516S
718,2017-01-04 04:20:22,3545123097748087,3537859511007622,
720,2017-01-04 04:33:36,3541043014634372,36756544512499,S6699
722,2017-01-04 04:39:12,6334691623178057329,201976947992697,
723,2017-01-04 04:44:26,3583418161262483,374283551924806,
724,2017-01-04 05:02:04,5602245785245335,63048034991073397,
725,2017-01-04 05:06:00,374288482149514,36756544512499,
726,2017-01-04 05:07:51,337941913669155,6304745877947815701,S82032C
727,2017-01-04 05:08:40,3576656471906450,30400751029246,O2491
728,2017-01-04 05:13:22,5602251378916084,374283551924806,S52282F
729,2017-01-04 05:20:46,6759689231338624921,36756544512499,L230
731,2017-01-04 05:33:28,6304679711594111801,3533987886801784,M3504
732,2017-01-04 05:34:24,58936622752212835,6304745877947815701,M84454G
735,2017-01-04 05:39:28,67610173528063981,6042728556976184,
736,2017-01-04 05:59:53,378472874049237,4844890553480605,O2491
737,2017-01-04 06:03:31,4017952628444,6304161666376116,S56493
739,2017-01-04 06:07:55,30340735497103,3528546887247160,
741,2017-01-04 06:13:05,201682308706409,6304161666376116,H52532
742,2017-01-04 06:17:04,3559368073357915,374622986283793,S62643S
743,2017-01-04 06:20:23,5108754830720019,5100177349948590,M84454G
744,2017-01-04 06:24:07,5251907933250038,3537844417030308,
745,2017-01-04 06:27:55,56022106731079688,3533987886801784,S52613B
746,2017-01-04 06:45:39,3562160967913423,30400751029246,
747,2017-01-04 06:48:15,6767904549088444,3528546887247160,V1900
748,2017-01-04 06:59:50,201686444999521,3549504964126885,
749,2017-01-04 07:01:00,560223052605779953,5602233538436732,
750,2017-01-04 07:10:23,6761698080200519,5100138761745641,H52532
751,2017-01-04 07:48:38,3569358815299986,374288783393498,
754,2017-01-04 08:31:30,3573098894904056,633325356325741801,
756,2017-01-04 08:39:04,3553471880593957,3533987886801784,
757,2017-01-04 08:47:49,3540590014017918,5602233538436732,
758,2017-01-04 08:51:08,3528504955299860,3537844417030308,
759,2017-01-04 08:57:36,6383115093626125,30417115040586,
760,2017-01-04 08:59:01,3536845537931342,4913781114412342,M25262
763,2017-01-04 09:17:07,6767904549088444,3537844417030308,
764,2017-01-04 09:30:09,3542275521475035,5602233538436732,M1A079
765,2017-01-04 09:32:05,3589513236811886,6042728556976184,S52613B
767,2017-01-04 09:44:04,4017954051553,3538166810727911,
768,2017-01-04 09:45:30,3553769492600395,4986101036974,
769,2017-01-04 09:51:47,3556220241014717,3549504964126885,
770,2017-01-04 09:55:41,3552990788089553,6331101528239306450,W932XXD
771,2017-01-04 10:03:36,3542147561349398,3537859511007622,
772,2017-01-04 10:03:40,5182969161074237,30400751029246,S83134A
774,2017-01-04 10:14:14,4175002793014041,3537859511007622,S52282F
775,2017-01-04 10:20:54,3573420340583260,5602233538436732,
776,2017-01-04 10:33:19,6331107230809183286,6042728556976184,K449
779,2017-01-04 10:46:48,3549689421203078,5602233538436732,L230
782,2017-01-04 11:05:04,3563184755190746,5100138761745641,S63281S
784,2017-01-04 11:49:01,3579843458909171,3531589109644678,S82871E
785,2017-01-04 11:50:12,3585368322702059,3537859511007622,O2491
786,2017-01-04 11:52:40,374288879782646,372301064587696,
789,2017-01-04 12:07:58,3535820325465606,3565165312704283,
790,2017-01-04 12:37:19,3539990973094309,6042728556976184,S83134A
793,2017-01-04 12:53:07,201830499158753,6042728556976184,
794,2017-01-04 12:56:21,4017956096691684,374622986283793,S82871E
795,2017-01-04 13:07:36,5182969161074237,5602233538436732,M25262
797,2017-01-04 13:09:57,3548308544801913,3531589109644678,S82032C
798,2017-01-04 13:10:54,4905150071761606,30400751029246,T81516S
800,2017-01-04 13:21:07,4903102801464492387,3531589109644678,
801,2017-01-04 13:22:21,3573805497408230,4844890553480605,W1841
802,2017-01-04 13:32:22,5602244671409248590,3537844417030308,M84454G
803,2017-01-04 13:34:28,5048379546293029,6304745877947815701,S6699
804,2017-01-04 13:45:18,56022121291693505,3538166810727911,L230
806,2017-01-04 13:47:25,3555268618905257,6304161666376116,S6980XS
807,2017-01-04 13:54:05,6709170882200779,5602233538436732,S83134A
808,2017-01-04 13:56:18,3577959252211309,4844890553480605,W9411XS
809,2017-01-04 14:01:36,3551606512144107,3528546887247160,Y36040
810,2017-01-04 14:14:37,3533267264448734,372301064587696,L02225
811,2017-01-04 14:16:00,4913071613749349,3565165312704283,
813,2017-01-04 14:28:32,3549982510308803,4986101036974,
815,2017-01-04 14:48:31,3529692752213637,5100177349948590,S62643S
817,2017-01-04 15:19:57,3528455859117403,3528546887247160,
818,2017-01-04 15:26:22,3534857452023007,3531589109644678,
819,2017-01-04 15:29:06,501852285678261077,372301064587696,S52613B
820,2017-01-04 15:40:43,3542573112781740,3537844417030308,S82032C
821,2017-01-04 15:54:44,6761698080200519,3528546887247160,
822,2017-01-04 15:55:49,3534523948199153,6042728556976184,S52282F
823,2017-01-04 15:58:19,341014040420571,30400751029246,S52613B
827,2017-01-04 16:22:24,3560227466685406,6304745877947815701,
829,2017-01-04 16:30:57,3556867875978912,3528546887247160,L230
830,2017-01-04 16:38:28,3545177490615665,3528546887247160,O2491
832,2017-01-04 16:44:00,6709593013583796053,63048034991073397,S52613B
833,2017-01-04 16:47:41,4905679881687585,3549504964126885,Y36040
834,2017-01-04 17:00:36,30354726601748,5100177349948590,M84454G
835,2017-01-04 17:01:25,67064861156278134,4986101036974,T81516S
837,2017-01-04 17:18:43,3543325751139642,3531589109644678,V1900
838,2017-01-04 17:23:53,3573972878258756,3531589109644678,
839,2017-01-04 17:28:48,3554908665657613,6304745877947815701,M1A079
841,2017-01-04 17:39:44,58931784229775813,5100138761745641,
843,2017-01-04 17:52:10,3534608921626999,5100138761745641,W1841
846,2017-01-04 18:11:42,6709541422226304253,5100138761745641,H159
848,2017-01-04 18:14:26,4017953238318,3537859511007622,M1A079
847,2017-01-04 18:14:26,374283822073078,5100177349948590,
851,2017-01-04 18:37:52,5048372776385425,3533987886801784,S1121XS
853,2017-01-04 19:06:37,3534628226762216,3531589109644678,M1A079
856,2017-01-04 19:15:53,3537866689172849,4844890553480605,
857,2017-01-04 19:18:06,5602249675403558,374283551924806,S63281S
858,2017-01-04 19:18:53,3542364054730410,5602233538436732,V1900
859,2017-01-04 19:21:23,3584599447116285,3533987886801784,L230
860,2017-01-04 19:24:36,3551736523516108,3533987886801784,W1841
862,2017-01-04 19:32:57,6333993979127249,36756544512499,S6699
863,2017-01-04 19:37:46,3532839502680848,6331101528239306450,V1900
864,2017-01-04 19:45:35,3554169654704920,3537859511007622,
865,2017-01-04 19:56:18,3559877774698740,372301064587696,
866,2017-01-04 19:59:30,5010122302998793,3533987886801784,
867,2017-01-04 20:00:52,4844125933366236,372301064587696,M7501
868,2017-01-04 20:05:44,30218558569259,30400751029246,
870,2017-01-04 20:18:28,374288475743703,633325356325741801,Y36040
872,2017-01-04 20:24:10,3554169654704920,30417115040586,H159
874,2017-01-04 20:53:38,374283029196086,63048034991073397,
876,2017-01-04 20:58:02,3584829918317314,6304745877947815701,S52613B
877,2017-01-04 21:08:59,3554194214507753,6331101528239306450,
878,2017-01-04 21:14:22,56022289176964869,3565165312704283,L230
881,2017-01-04 21:45:13,3567871289489059,3565165312704283,S82032C
882,2017-01-04 21:47:14,63046393620078256,3528546887247160,W932XXD
883,2017-01-04 21:51:40,3583615698001025,201976947992697,
885,2017-01-04 22:16:51,3549323398766772,6331101528239306450,
887,2017-01-04 22:24:21,3555268618905257,374283551924806,S6980XS
888,2017-01-04 22:26:16,3580991459535060,30400751029246,Y36040
889,2017-01-04 22:32:35,3534523948199153,63048034991073397,M3504
890,2017-01-04 22:33:19,5610557783477326,6042728556976184,
891,2017-01-04 23:00:10,6383115093626125,201976947992697,
892,2017-01-04 23:01:14,5157166767656241,3533987886801784,S1121XS
893,2017-01-04 23:05:28,3572776720998761,3565872852409203,M7501
895,2017-01-04 23:10:39,3542195076161030,374288783393498,H159
897,2017-01-04 23:26:06,372301803678236,3565872852409203,H159
900,2017-01-05 00:00:22,3553671161203859,3565872852409203,
902,2017-01-05 00:21:29,201574131461056,36756544512499,W1841
904,2017-01-05 00:33:36,3540590014017918,6304745877947815701,W9411XS
905,2017-01-05 00:35:06,3540115119039201,3565872852409203,S82032C
907,2017-01-05 00:56:07,3579226458500911,374622986283793,
908,2017-01-05 00:57:45,561032065502418532,3528546887247160,
909,2017-01-05 01:24:47,5602259408070400,3549504964126885,
910,2017-01-05 01:26:26,6304679711594111801,5602233538436732,S63281S
911,2017-01-05 01:34:19,6759106255037303318,6304161666376116,
914,2017-01-05 02:17:37,4917475325011888,6331101528239306450,
915,2017-01-05 02:19:52,5602232985356872,3565165312704283,K449
918,2017-01-05 02:35:58,6381978379543344,3537844417030308,S52613B
920,2017-01-05 02:48:31,4175006998278830,3537859511007622,W932XXD
921,2017-01-05 02:51:00,374283240607416,3565872852409203,S63281S
923,2017-01-05 02:53:27,3563184755190746,6042728556976184,S2223XB
924,2017-01-05 02:53:37,6767710174805929108,36756544512499,S52613B
925,2017-01-05 02:57:35,5602239776983731,3531589109644678,T81516S
926,2017-01-05 03:09:25,3550801015643843,5100138761745641,
927,2017-01-05 03:12:06,630425030203930423,63048034991073397,S56493
928,2017-01-05 03:18:20,60463131965019539,374622986283793,
929,2017-01-05 03:25:44,201927312225700,6331101528239306450,S82871E
931,2017-01-05 03:33:56,677157553714643982,6042728556976184,
932,2017-01-05 03:54:21,3569809736807885,30417115040586,
933,2017-01-05 04:25:50,503833355827968797,3549504964126885,T81516S
934,2017-01-05 04:26:03,56022514417979057,5100138761745641,
936,2017-01-05 04:34:01,3542195076161030,201976947992697,S1121XS
937,2017-01-05 04:37:26,372301116738040,633325356325741801,O2491
938,2017-01-05 04:42:47,3562706581555576,372301064587696,M3504
939,2017-01-05 04:44:33,3580740532674937,201976947992697,
942,2017-01-05 05:22:44,4041592303803273,5602233538436732,S83134A
943,2017-01-05 05:32:15,201682308706409,3565165312704283,M7501
945,2017-01-05 05:50:16,5007663266693081,6304745877947815701,M25262
946,2017-01-05 05:55:44,3554169654704920,36756544512499,
947,2017-01-05 06:01:09,3548260370809124,3538166810727911,W9411XS
949,2017-01-05 06:08:42,4917263641623523,374288783393498,
951,2017-01-05 06:33:14,3539882982825718,374283551924806,
953,2017-01-05 07:03:04,3564794697524783,374622986283793,M7501
956,2017-01-05 07:27:51,30267940959348,374288783393498,M3504
957,2017-01-05 07:29:53,3543598221017834,6304161666376116,
958,2017-01-05 07:41:21,372301088035334,6042728556976184,Y36040
959,2017-01-05 07:52:23,3534564363067319,36756544512499,
961,2017-01-05 07:56:08,6331107230809183286,30417115040586,S52613B
963,2017-01-05 07:58:24,5100145798892023,3528546887247160,W1841
964,2017-01-05 08:02:19,4629069465708,30400751029246,
965,2017-01-05 08:06:08,3537882242200373,3538166810727911,
966,2017-01-05 08:06:49,6334916763390128,4913781114412342,
968,2017-01-05 08:19:42,491154916344790078,3549504964126885,S62643S
971,2017-01-05 09:11:09,3546528948458455,6304745877947815701,W1841
974,2017-01-05 09:29:14,3542850118905311,30417115040586,W1841
975,2017-01-05 09:47:42,4017956096691684,374288783393498,S82032C
976,2017-01-05 09:49:14,4844125933366236,3565872852409203,
977,2017-01-05 09:51:15,3584100898092156,201976947992697,M3504
978,2017-01-05 09:55:40,5641820280669388,3549504964126885,
980,2017-01-05 09:59:16,3556992811265032,3537859511007622,S6699
981,2017-01-05 10:10:39,337941159755585,372301064587696,H52532
982,2017-01-05 10:17:48,3558384045681192,374622986283793,S6980XS
984,2017-01-05 10:30:29,3533267264448734,374622986283793,S52613B
986,2017-01-05 10:38:57,560224299199139834,3528546887247160,L02225
988,2017-01-05 10:56:43,670635591586262330,3537844417030308,
990,2017-01-05 10:59:28,3530446740508914,3565872852409203,
991,2017-01-05 11:01:33,5121759631476318,633325356325741801,T81516S
992,2017-01-05 11:02:42,3547837279318793,3538166810727911,Y36040
993,2017-01-05 11:12:52,3584829918317314,63048034991073397,S52613B
